iter	Passed	Remaining
1675	10452	613228
1676	10459	613227
1677	10465	613210
1678	10471	613212
1679	10478	613235
1680	10484	613229
1681	10491	613242
1682	10497	613247
1683	10503	613236
1684	10510	613254
1685	10516	613240
1686	10523	613256
1687	10529	613257
1688	10536	613265
1689	10542	613268
1690	10548	613265
1691	10554	613250
1692	10560	613240
1693	10567	613255
1694	10573	613246
1695	10580	613258
1696	10586	613251
1697	10592	613247
1698	10598	613227
1699	10605	613222
1700	10611	613213
1701	10617	613213
1702	10623	613210
1703	10630	613223
1704	10636	613221
1705	10643	613220
1706	10649	613195
1707	10654	613173
1708	10661	613172
1709	10667	613184
1710	10676	613327
1711	10683	613331
1712	10689	613317
1713	10695	613314
1714	10701	613309
1715	10708	613309
1716	10714	613295
1717	10720	613280
1718	10726	613268
1719	10733	613287
1720	10739	613276
1721	10745	613286
1722	10752	613289
1723	10758	613281
1724	10764	613275
1725	10770	613252
1726	10776	613241
1727	10783	613256
1728	10789	613270
1729	10796	613282
1730	10803	613296
1731	10809	613283
1732	10815	613284
1733	10821	613280
1734	10828	613290
1735	10834	613272
1736	10840	613264
1737	10847	613262
1738	10853	613261
1739	10859	613250
1740	10865	613248
1741	10872	613239
1742	10878	613233
1743	10884	613238
1744	10890	613222
1745	10896	613210
1746	10903	613200
1747	10909	613208
1748	10915	613195
1749	10921	613179
1750	10928	613173
1751	10934	613171
1752	10940	613164
1753	10946	613167
1754	10953	613178
1755	10960	613193
1756	10966	613178
1757	10972	613161
1758	10978	613156
1759	10984	613146
1760	10991	613145
1761	10997	613166
1762	11004	613164
1763	11010	613159
1764	11016	613141
1765	11022	613141
1766	11029	613155
1767	11035	613138
1768	11041	613124
1769	11048	613139
1770	11054	613129
1771	11060	613122
1772	11066	613107
1773	11073	613123
1774	11079	613110
1775	11085	613111
1776	11092	613109
1777	11098	613108
1778	11104	613102
1779	11110	613089
1780	11117	613100
1781	11123	613105
1782	11130	613106
1783	11136	613116
1784	11142	613095
1785	11148	613086
1786	11155	613085
1787	11161	613065
1788	11167	613046
1789	11173	613048
1790	11179	613035
1791	11186	613037
1792	11192	613042
1793	11199	613051
1794	11204	613018
1795	11211	613019
1796	11217	613040
1797	11224	613037
1798	11230	613021
1799	11236	613021
1800	11242	613020
1801	11249	613028
1802	11255	613021
1803	11262	613026
1804	11268	613029
1805	11274	613012
1806	11280	612982
1807	11286	612976
1808	11293	612986
1809	11299	612977
1810	11305	612986
1811	11311	612966
1812	11318	612981
1813	11324	612984
1814	11331	612993
1815	11337	612983
1816	11344	612996
1817	11350	613003
1818	11357	613017
1819	11363	613025
1820	11370	613017
1821	11376	613006
1822	11382	612993
1823	11388	612982
1824	11394	612969
1825	11400	612959
1826	11406	612937
1827	11413	612931
1828	11419	612930
1829	11425	612915
1830	11431	612895
1831	11437	612903
1832	11443	612876
1833	11450	612869
1834	11456	612885
1835	11462	612869
1836	11468	612855
1837	11475	612866
1838	11481	612861
1839	11487	612842
1840	11493	612830
1841	11500	612838
1842	11506	612831
1843	11513	612838
1844	11519	612860
1845	11526	612869
1846	11532	612863
1847	11538	612855
1848	11544	612844
1849	11551	612839
1850	11556	612807
1851	11563	612807
1852	11569	612798
1853	11575	612798
1854	11581	612781
1855	11588	612769
1856	11594	612757
1857	11600	612750
1858	11607	612771
1859	11613	612778
1860	11620	612793
1861	11626	612776
1862	11632	612762
1863	11638	612746
1864	11644	612742
1865	11650	612726
1866	11657	612747
1867	11663	612731
1868	11669	612715
1869	11676	612709
1870	11681	612684
1871	11688	612681
1872	11694	612698
1873	11701	612713
1874	11707	612703
1875	11714	612727
1876	11720	612720
1877	11726	612707
1878	11734	612763
1879	11740	612751
1880	11746	612749
1881	11752	612742
1882	11759	612733
1883	11765	612732
1884	11771	612736
1885	11778	612745
1886	11785	612768
1887	11791	612771
1888	11797	612743
1889	11804	612750
1890	11810	612768
1891	11817	612780
1892	11823	612775
1893	11830	612775
1894	11836	612775
1895	11842	612759
1896	11848	612745
1897	11854	612732
1898	11860	612722
1899	11867	612713
1900	11873	612697
1901	11879	612692
1902	11886	612718
1903	11893	612740
1904	11899	612750
1905	11905	612745
1906	11912	612738
1907	11918	612734
1908	11924	612725
1909	11930	612727
1910	11937	612734
1911	11943	612727
1912	11949	612721
1913	11956	612724
1914	11962	612721
1915	11969	612726
1916	11975	612723
1917	11981	612722
1918	11988	612724
1919	11994	612721
1920	12001	612733
1921	12007	612728
1922	12014	612744
1923	12020	612739
1924	12026	612717
1925	12032	612699
1926	12038	612701
1927	12045	612695
1928	12051	612697
1929	12057	612684
1930	12063	612680
1931	12069	612669
1932	12076	612655
1933	12082	612664
1934	12088	612657
1935	12095	612665
1936	12101	612658
1937	12107	612648
1938	12114	612666
1939	12120	612644
1940	12126	612624
1941	12132	612628
1942	12138	612615
1943	12145	612613
1944	12151	612599
1945	12158	612611
1946	12164	612607
1947	12170	612608
1948	12177	612619
1949	12183	612602
1950	12189	612597
1951	12195	612589
1952	12202	612586
1953	12208	612596
1954	12214	612592
1955	12221	612576
1956	12227	612576
1957	12233	612562
1958	12240	612570
1959	12246	612586
1960	12252	612571
1961	12259	612569
1962	12265	612558
1963	12272	612577
1964	12278	612582
1965	12284	612573
1966	12290	612565
1967	12297	612569
1968	12303	612547
1969	12310	612563
1970	12315	612537
1971	12322	612549
1972	12328	612555
1973	12335	612543
1974	12341	612541
1975	12348	612560
1976	12354	612552
1977	12360	612546
1978	12366	612540
1979	12373	612532
1980	12379	612547
1981	12386	612569
1982	12393	612572
1983	12399	612582
1984	12406	612606
1985	12412	612588
1986	12418	612581
1987	12425	612575
1988	12430	612551
1989	12437	612560
1990	12443	612552
1991	12449	612521
1992	12455	612526
1993	12462	612529
1994	12468	612533
1995	12475	612537
1996	12481	612543
1997	12487	612531
1998	12493	612510
1999	12499	612498
2000	12506	612500
2001	12512	612494
2002	12519	612495
2003	12525	612486
2004	12531	612490
2005	12538	612496
2006	12544	612494
2007	12550	612479
2008	12556	612475
2009	12563	612471
2010	12569	612469
2011	12575	612438
2012	12581	612427
2013	12587	612429
2014	12593	612414
2015	12600	612410
2016	12606	612423
2017	12612	612411
2018	12619	612411
2019	12625	612411
2020	12632	612414
2021	12638	612418
2022	12644	612412
2023	12651	612409
2024	12657	612384
2025	12663	612387
2026	12670	612392
2027	12676	612389
2028	12682	612397
2029	12689	612398
2030	12695	612386
2031	12701	612392
2032	12708	612384
2033	12714	612379
2034	12721	612390
2035	12728	612444
2036	12734	612445
2037	12740	612425
2038	12747	612424
2039	12753	612433
2040	12759	612422
2041	12766	612428
2042	12772	612403
2043	12778	612394
2044	12784	612391
2045	12791	612391
2046	12797	612395
2047	12803	612389
2048	12824	613081
2049	12831	613076
2050	12837	613081
2051	12843	613081
2052	12849	613061
2053	12856	613046
2054	12862	613045
2055	12868	613039
2056	12874	613025
2057	12881	613039
2058	12888	613051
2059	12894	613031
2060	12900	613033
2061	12906	613023
2062	12913	613037
2063	12919	613032
2064	12925	613017
2065	12932	613021
2066	12938	613018
2067	12946	613087
2068	12952	613085
2069	12958	613074
2070	12965	613065
2071	12971	613050
2072	12977	613034
2073	12983	613028
2074	12989	613019
2075	12995	613011
2076	13001	612985
2077	13007	612970
2078	13014	612983
2079	13020	612966
2080	13026	612949
2081	13033	612963
2082	13039	612953
2083	13045	612925
2084	13051	612934
2085	13057	612919
2086	13064	612918
2087	13070	612916
2088	13077	612925
2089	13083	612927
2090	13089	612923
2091	13096	612915
2092	13102	612914
2093	13108	612901
2094	13115	612900
2095	13121	612920
2096	13128	612910
2097	13134	612908
2098	13141	612922
2099	13147	612930
2100	13154	612934
2101	13160	612918
2102	13166	612898
2103	13172	612905
2104	13179	612904
2105	13185	612891
2106	13191	612878
2107	13197	612869
2108	13203	612858
2109	13209	612849
2110	13216	612850
2111	13222	612847
2112	13228	612843
2113	13235	612847
2114	13241	612834
2115	13247	612827
2116	13253	612819
2117	13260	612822
2118	13266	612818
2119	13273	612824
2120	13279	612823
2121	13285	612799
2122	13292	612805
2123	13298	612797
2124	13304	612787
2125	13311	612802
2126	13317	612789
2127	13323	612787
2128	13329	612785
2129	13336	612779
2130	13342	612786
2131	13349	612778
2132	13355	612770
2133	13361	612749
2134	13367	612740
2135	13373	612728
2136	13380	612740
2137	13386	612720
2138	13392	612715
2139	13398	612715
2140	13405	612733
2141	13412	612735
2142	13418	612747
2143	13425	612758
2144	13431	612751
2145	13438	612753
2146	13444	612760
2147	13450	612756
2148	13457	612752
2149	13464	612768
2150	13470	612755
2151	13476	612756
2152	13483	612760
2153	13489	612757
2154	13495	612767
2155	13502	612783
2156	13508	612770
2157	13515	612773
2158	13521	612783
2159	13528	612789
2160	13534	612793
2161	13541	612792
2162	13547	612775
2163	13553	612756
2164	13559	612764
2165	13565	612736
2166	13572	612739
2167	13578	612722
2168	13584	612718
2169	13590	612720
2170	13596	612695
2171	13602	612675
2172	13608	612666
2173	13615	612663
2174	13621	612661
2175	13627	612657
2176	13634	612656
2177	13640	612645
2178	13646	612631
2179	13652	612618
2180	13659	612616
2181	13665	612604
2182	13671	612601
2183	13677	612602
2184	13684	612586
2185	13690	612579
2186	13696	612568
2187	13703	612578
2188	13709	612573
2189	13715	612563
2190	13722	612574
2191	13728	612570
2192	13734	612569
2193	13741	612569
2194	13747	612569
2195	13755	612619
2196	13761	612634
2197	13768	612634
2198	13774	612632
2199	13781	612643
2200	13787	612644
2201	13793	612629
2202	13800	612621
2203	13806	612626
2204	13812	612615
2205	13819	612614
2206	13825	612621
2207	13832	612621
2208	13838	612628
2209	13845	612634
2210	13851	612631
2211	13857	612631
2212	13864	612617
2213	13870	612616
2214	13876	612618
2215	13883	612606
2216	13888	612585
2217	13895	612579
2218	13901	612591
2219	13908	612592
2220	13914	612599
2221	13921	612588
2222	13927	612583
2223	13933	612588
2224	13940	612579
2225	13946	612566
2226	13952	612560
2227	13958	612566
2228	13965	612568
2229	13972	612579
2230	13978	612580
2231	13984	612580
2232	13991	612571
2233	13997	612577
2234	14003	612571
2235	14010	612585
2236	14016	612579
2237	14023	612572
2238	14029	612572
2239	14035	612559
2240	14041	612546
2241	14048	612540
2242	14054	612537
2243	14060	612536
2244	14067	612530
2245	14073	612529
2246	14079	612532
2247	14086	612541
2248	14093	612542
2249	14099	612540
2250	14105	612524
2251	14111	612513
2252	14118	612514
2253	14124	612498
2254	14130	612479
2255	14136	612479
2256	14142	612467
2257	14148	612454
2258	14155	612452
2259	14161	612469
2260	14168	612491
2261	14175	612486
2262	14181	612481
2263	14187	612478
2264	14194	612476
2265	14200	612478
2266	14206	612459
2267	14212	612458
2268	14219	612446
2269	14225	612437
2270	14231	612418
2271	14237	612421
2272	14244	612442
2273	14251	612450
2274	14257	612443
2275	14263	612443
2276	14270	612447
2277	14276	612440
2278	14283	612439
2279	14289	612427
2280	14295	612415
2281	14301	612418
2282	14308	612422
2283	14314	612423
2284	14321	612421
2285	14327	612402
2286	14333	612413
2287	14339	612389
2288	14346	612398
2289	14352	612385
2290	14359	612400
2291	14365	612411
2292	14371	612400
2293	14377	612384
2294	14384	612378
2295	14390	612373
2296	14396	612354
2297	14403	612359
2298	14409	612351
2299	14415	612356
2300	14422	612360
2301	14428	612356
2302	14434	612354
2303	14441	612341
2304	14447	612323
2305	14453	612329
2306	14459	612308
2307	14466	612314
2308	14472	612304
2309	14478	612302
2310	14484	612282
2311	14490	612273
2312	14497	612283
2313	14503	612280
2314	14509	612267
2315	14516	612262
2316	14522	612254
2317	14528	612233
2318	14534	612223
2319	14540	612221
2320	14547	612220
2321	14553	612209
2322	14559	612197
2323	14565	612182
2324	14572	612182
2325	14578	612174
2326	14584	612156
2327	14590	612164
2328	14597	612158
2329	14603	612144
2330	14609	612146
2331	14616	612147
2332	14622	612152
2333	14628	612126
2334	14634	612114
2335	14640	612099
2336	14646	612094
2337	14653	612102
2338	14660	612111
2339	14666	612117
2340	14673	612122
2341	14679	612111
2342	14685	612101
2343	14692	612111
2344	14698	612115
2345	14704	612097
2346	14710	612076
2347	14717	612077
2348	14723	612072
2349	14729	612060
2350	14735	612054
2351	14741	612035
2352	14748	612030
2353	14754	612019
2354	14760	612008
2355	14766	612009
2356	14773	612025
2357	14782	612128
2358	14788	612125
2359	14795	612126
2360	14801	612124
2361	14808	612125
2362	14814	612121
2363	14820	612113
2364	14826	612099
2365	14832	612087
2366	14839	612076
2367	14845	612075
2368	14851	612060
2369	14857	612047
2370	14864	612048
2371	14870	612036
2372	14876	612034
2373	14882	612023
2374	14889	612018
2375	14895	612010
2376	14901	611988
2377	14907	611988
2378	14913	611975
2379	14919	611956
2380	14926	611955
2381	14932	611952
2382	14938	611950
2383	14945	611951
2384	14951	611940
2385	14957	611947
2386	14964	611941
2387	14970	611921
2388	14976	611904
2389	14982	611891
2390	14988	611879
2391	14994	611862
2392	15000	611855
2393	15006	611842
2394	15012	611832
2395	15019	611820
2396	15025	611811
2397	15031	611807
2398	15037	611791
2399	15044	611791
2400	15050	611793
2401	15056	611770
2402	15062	611751
2403	15068	611733
2404	15074	611741
2405	15081	611737
2406	15087	611728
2407	15093	611713
2408	15099	611709
2409	15106	611714
2410	15112	611709
2411	15118	611695
2412	15124	611682
2413	15131	611676
2414	15137	611670
2415	15143	611654
2416	15149	611644
2417	15155	611640
2418	15162	611629
2419	15168	611614
2420	15174	611601
2421	15180	611591
2422	15186	611587
2423	15192	611579
2424	15199	611568
2425	15205	611565
2426	15211	611557
2427	15217	611540
2428	15224	611538
2429	15230	611528
2430	15236	611506
2431	15242	611506
2432	15248	611495
2433	15254	611476
2434	15260	611472
2435	15267	611466
2436	15273	611449
2437	15279	611432
2438	15285	611428
2439	15291	611421
2440	15298	611413
2441	15304	611407
2442	15310	611393
2443	15316	611373
2444	15322	611371
2445	15328	611353
2446	15334	611349
2447	15340	611328
2448	15347	611328
2449	15353	611320
2450	15359	611306
2451	15365	611292
2452	15371	611284
2453	15377	611267
2454	15384	611268
2455	15390	611257
2456	15396	611243
2457	15402	611242
2458	15409	611229
2459	15415	611219
2460	15421	611219
2461	15427	611205
2462	15434	611203
2463	15440	611188
2464	15446	611186
2465	15452	611183
2466	15459	611175
2467	15465	611172
2468	15471	611177
2469	15477	611161
2470	15484	611164
2471	15490	611132
2472	15496	611115
2473	15502	611126
2474	15509	611120
2475	15515	611117
2476	15521	611110
2477	15528	611111
2478	15534	611106
2479	15540	611085
2480	15546	611083
2481	15552	611076
2482	15559	611067
2483	15565	611064
2484	15571	611052
2485	15577	611050
2486	15584	611044
2487	15590	611049
2488	15597	611051
2489	15603	611053
2490	15609	611040
2491	15616	611043
2492	15622	611031
2493	15628	611012
2494	15634	611009
2495	15641	611002
2496	15647	610986
2497	15653	610974
2498	15659	610975
2499	15665	610957
2500	15671	610941
2501	15677	610920
2502	15683	610904
2503	15689	610894
2504	15695	610885
2505	15702	610885
2506	15708	610875
2507	15714	610866
2508	15720	610856
2509	15727	610849
2510	15733	610842
2511	15739	610830
2512	15745	610813
2513	15751	610815
2514	15757	610793
2515	15764	610794
2516	15770	610781
2517	15776	610762
2518	15782	610745
2519	15788	610733
2520	15794	610721
2521	15800	610698
2522	15806	610688
2523	15812	610674
2524	15818	610667
2525	15824	610650
2526	15831	610652
2527	15837	610651
2528	15844	610659
2529	15850	610646
2530	15856	610644
2531	15863	610644
2532	15868	610621
2533	15875	610615
2534	15881	610614
2535	15887	610607
2536	15894	610610
2537	15900	610606
2538	15906	610589
2539	15912	610578
2540	15918	610562
2541	15925	610565
2542	15931	610554
2543	15937	610543
2544	15943	610524
2545	15949	610509
2546	15956	610508
2547	15962	610493
2548	15968	610479
2549	15974	610469
2550	15980	610473
2551	15987	610483
2552	15993	610476
2553	15999	610465
2554	16006	610455
2555	16012	610449
2556	16018	610442
2557	16024	610435
2558	16031	610425
2559	16037	610418
2560	16043	610401
2561	16049	610400
2562	16055	610396
2563	16062	610385
2564	16068	610380
2565	16074	610368
2566	16080	610352
2567	16086	610346
2568	16093	610372
2569	16099	610358
2570	16105	610340
2571	16111	610311
2572	16117	610303
2573	16123	610282
2574	16129	610261
2575	16135	610255
2576	16141	610244
2577	16147	610228
2578	16154	610217
2579	16160	610208
2580	16166	610195
2581	16172	610192
2582	16178	610177
2583	16184	610161
2584	16191	610162
2585	16197	610159
2586	16203	610143
2587	16209	610138
2588	16215	610121
2589	16221	610105
2590	16228	610106
2591	16234	610089
2592	16240	610083
2593	16246	610068
2594	16253	610068
2595	16259	610058
2596	16265	610047
2597	16271	610036
2598	16277	610019
2599	16283	610001
2600	16289	609990
2601	16295	609985
2602	16302	609988
2603	16308	609972
2604	16314	609961
2605	16320	609953
2606	16326	609940
2607	16333	609934
2608	16338	609913
2609	16345	609914
2610	16351	609904
2611	16358	609907
2612	16364	609894
2613	16370	609876
2614	16376	609866
2615	16382	609858
2616	16388	609845
2617	16394	609829
2618	16400	609814
2619	16406	609808
2620	16413	609802
2621	16419	609796
2622	16425	609777
2623	16430	609749
2624	16437	609755
2625	16443	609750
2626	16449	609735
2627	16455	609718
2628	16461	609702
2629	16467	609688
2630	16474	609683
2631	16480	609678
2632	16486	609670
2633	16492	609656
2634	16498	609645
2635	16505	609643
2636	16511	609622
2637	16517	609608
2638	16523	609599
2639	16529	609571
2640	16535	609567
2641	16541	609558
2642	16547	609550
2643	16553	609536
2644	16560	609527
2645	16566	609514
2646	16572	609503
2647	16578	609497
2648	16584	609487
2649	16590	609470
2650	16596	609459
2651	16603	609454
2652	16609	609439
2653	16615	609434
2654	16620	609404
2655	16626	609388
2656	16633	609386
2657	16639	609381
2658	16646	609384
